workload_id,actual_best_policy,pred_best_policy,true_best_rank_in_pred,topk,topk_hit,top1_hit,actual_best_score_mean,actual_score_mean_of_pred_choice,actual_regret,pred_topk_policies
W0001,EC-3-2,EC-2-2,2,3,1,0,205.58916599929944,206.33877299951564,0.7496070002162014,"EC-2-2,EC-3-2,EC-4-2"
W0008,EC-4-2,EC-2-2,3,3,1,0,135.6748920006794,563.5936830012724,427.91879100059305,"EC-2-2,EC-3-2,EC-4-2"
W0015,EC-3-2,EC-4-2,2,3,1,0,164.8376879998068,191.54976599838847,26.712077998581663,"EC-4-2,EC-3-2,EC-4-3"
W0030,EC-2-2,EC-2-2,1,3,1,1,156.84445650094858,156.84445650094858,0.0,"EC-2-2,EC-4-2,EC-7-3"
W0031,EC-3-2,EC-2-2,2,3,1,0,153.61019500051043,627.9448465008954,474.334651500385,"EC-2-2,EC-3-2,EC-4-2"
W0033,EC-4-2,EC-4-2,1,3,1,1,176.3140130001375,176.3140130001375,0.0,"EC-4-2,EC-7-3,EC-6-3"
W0044,EC-4-2,EC-2-2,3,3,1,0,182.7700310000182,1204.909423500112,1022.1393925000939,"EC-2-2,EC-3-2,EC-4-2"
W0045,EC-4-2,EC-4-2,1,3,1,1,226.57478699966305,226.57478699966305,0.0,"EC-4-2,EC-7-3,EC-4-3"
W0046,EC-4-2,EC-4-2,1,3,1,1,217.93069299928902,217.93069299928902,0.0,"EC-4-2,EC-2-2,EC-5-3"
W0052,EC-3-2,EC-4-2,2,3,1,0,219.7779700013598,255.94003100059126,36.16206099923147,"EC-4-2,EC-3-2,EC-7-3"
W0053,EC-2-2,EC-2-2,1,3,1,1,146.7033250003169,146.7033250003169,0.0,"EC-2-2,EC-3-2,EC-4-2"
W0057,EC-2-2,EC-4-2,2,3,1,0,193.08662699995693,262.45036849832104,69.3637414983641,"EC-4-2,EC-2-2,EC-6-3"
W0064,EC-2-2,EC-4-2,2,3,1,0,221.2269556669829,240.38663366476007,19.15967799777718,"EC-4-2,EC-2-2,EC-3-2"
W0068,EC-2-2,EC-2-2,1,3,1,1,166.23810300022038,166.23810300022038,0.0,"EC-2-2,EC-3-2,EC-4-2"
W0071,EC-3-2,EC-3-2,1,3,1,1,252.0680161689294,252.0680161689294,0.0,"EC-3-2,EC-4-2,EC-4-3"
W0074,EC-2-2,EC-2-2,1,3,1,1,210.59531366699957,210.59531366699957,0.0,"EC-2-2,EC-4-2,EC-3-2"
W0081,EC-3-2,EC-3-2,1,3,1,1,237.22160450067045,237.22160450067045,0.0,"EC-3-2,EC-4-2,EC-4-3"
W0088,EC-3-2,EC-2-2,2,3,1,0,197.23298066658876,519.5461196676661,322.3131390010773,"EC-2-2,EC-3-2,EC-4-2"
W0089,EC-2-2,EC-2-2,1,3,1,1,194.68942416763943,194.68942416763943,0.0,"EC-2-2,EC-3-2,EC-4-3"
W0094,EC-3-2,EC-2-2,2,3,1,0,172.97191349985042,260.3958314997499,87.42391799989946,"EC-2-2,EC-3-2,EC-4-2"
W0097,EC-4-2,EC-4-2,1,3,1,1,255.97802874926856,255.97802874926856,0.0,"EC-4-2,EC-7-3,EC-2-2"
W0103,EC-2-2,EC-2-2,1,3,1,1,202.52069850096177,202.52069850096177,0.0,"EC-2-2,EC-3-2,EC-4-2"
W0105,EC-3-2,EC-2-2,2,3,1,0,208.5520305006412,748.2871375846495,539.7351070840083,"EC-2-2,EC-3-2,EC-4-2"
W0109,EC-2-2,EC-3-2,2,3,1,0,270.2842042499469,316.05790100024933,45.773696750302406,"EC-3-2,EC-2-2,EC-4-3"
W0112,EC-3-2,EC-2-2,2,3,1,0,268.3983937533867,297.5700483328486,29.171654579461915,"EC-2-2,EC-3-2,EC-4-2"
W0121,EC-3-2,EC-2-2,2,3,1,0,143.2602121997661,449.13104060005935,305.87082840029325,"EC-2-2,EC-3-2,EC-4-2"
W0125,EC-3-2,EC-2-2,2,3,1,0,146.87149833298463,425.58097365122194,278.7094753182373,"EC-2-2,EC-3-2,EC-4-2"
W0135,EC-2-2,EC-2-2,1,3,1,1,220.28843759953816,220.28843759953816,0.0,"EC-2-2,EC-3-2,EC-5-3"
W0136,EC-3-2,EC-2-2,2,3,1,0,253.1561951336395,712.5263156504843,459.37012051684485,"EC-2-2,EC-3-2,EC-4-2"
W0140,EC-3-2,EC-2-2,2,3,1,0,335.97126599961484,769.1247195994038,433.1534535997889,"EC-2-2,EC-3-2,EC-4-2"
W0142,EC-6-3,EC-2-2,4,3,0,0,501.0316628700821,547.950369200953,46.91870633087092,"EC-2-2,EC-4-2,EC-3-2"
W0145,EC-3-2,EC-2-2,3,3,1,0,301.8028506002338,879.1740160013433,577.3711654011095,"EC-2-2,EC-4-2,EC-3-2"
W0150,EC-3-2,EC-2-2,2,3,1,0,354.26372019974224,606.6246684001272,252.360948200385,"EC-2-2,EC-3-2,EC-4-2"
W0153,EC-2-2,EC-2-2,1,3,1,1,150.2713759997884,150.2713759997884,0.0,"EC-2-2,EC-3-2,EC-4-2"
W0163,EC-3-2,EC-3-2,1,3,1,1,242.37857183303882,242.37857183303882,0.0,"EC-3-2,EC-4-2,EC-2-2"
W0169,EC-2-2,EC-2-2,1,3,1,1,238.71936783302772,238.71936783302772,0.0,"EC-2-2,EC-4-2,EC-4-3"
W0171,EC-3-2,EC-3-2,1,3,1,1,250.4763988333707,250.4763988333707,0.0,"EC-3-2,EC-2-2,EC-4-2"
W0174,EC-4-2,EC-2-2,2,3,1,0,348.6578503340449,643.6613505015127,295.00350016746785,"EC-2-2,EC-4-2,EC-3-2"
W0175,EC-2-2,EC-4-2,2,3,1,0,293.34484816771084,321.1255653338109,27.78071716610009,"EC-4-2,EC-2-2,EC-3-2"
W0176,EC-4-2,EC-2-2,3,3,1,0,326.00145233269967,379.6717916662449,53.67033933354526,"EC-2-2,EC-3-2,EC-4-2"
W0178,EC-2-2,EC-2-2,1,3,1,1,333.2290109173073,333.2290109173073,0.0,"EC-2-2,EC-4-2,EC-5-3"
W0179,EC-2-2,EC-2-2,1,3,1,1,417.6364651667579,417.6364651667579,0.0,"EC-2-2,EC-4-2,EC-3-2"
W0184,EC-8-4,EC-2-2,8,3,0,0,271.835851292313,486.99920199994403,215.16335070763103,"EC-2-2,EC-3-2,EC-4-2"
W0185,EC-4-3,EC-2-2,6,3,0,0,207.31136837195143,571.8455809138634,364.534212541912,"EC-2-2,EC-3-2,EC-4-2"
W0189,EC-2-2,EC-3-2,2,3,1,0,189.82199276156496,218.78746842847767,28.96547566691271,"EC-3-2,EC-2-2,EC-4-2"
W0193,EC-4-2,EC-4-2,1,3,1,1,281.2851061431242,281.2851061431242,0.0,"EC-4-2,EC-2-2,EC-3-2"
W0195,EC-4-3,EC-2-2,4,3,0,0,268.2902418573576,1192.1845627132695,923.8943208559119,"EC-2-2,EC-3-2,EC-4-2"
W0197,EC-4-3,EC-2-2,4,3,0,0,347.06441433124945,1032.6524839985204,685.5880696672709,"EC-2-2,EC-3-2,EC-4-2"
W0200,EC-7-3,EC-2-2,10,3,0,0,491.25714493038686,725.6187371427976,234.36159221241076,"EC-2-2,EC-3-2,EC-4-2"
W0204,EC-3-2,EC-2-2,2,3,1,0,294.20498457063456,406.83579357170987,112.6308090010753,"EC-2-2,EC-3-2,EC-4-2"
W0211,EC-2-2,EC-2-2,1,3,1,1,152.9103406250556,152.9103406250556,0.0,"EC-2-2,EC-4-2,EC-3-2"
W0212,EC-4-2,EC-4-2,1,3,1,1,224.72880345905347,224.72880345905347,0.0,"EC-4-2,EC-8-3,EC-6-3"
W0219,EC-4-2,EC-4-2,1,3,1,1,258.01806937772653,258.01806937772653,0.0,"EC-4-2,EC-2-2,EC-3-2"
W0222,EC-2-2,EC-2-2,1,3,1,1,375.5791821262733,375.5791821262733,0.0,"EC-2-2,EC-6-3,EC-7-3"
W0228,EC-4-2,EC-2-2,3,3,1,0,386.7694766230443,726.9924763753579,340.2229997523136,"EC-2-2,EC-3-2,EC-4-2"
W0232,EC-4-3,EC-2-2,5,3,0,0,364.32798966617,595.4032328752419,231.07524320907186,"EC-2-2,EC-4-2,EC-3-2"
W0234,EC-2-2,EC-3-2,3,3,1,0,318.96756324937314,586.6627142502239,267.69515100085073,"EC-3-2,EC-4-2,EC-2-2"
W0240,EC-2-2,EC-2-2,1,3,1,1,424.7924314999523,424.7924314999523,0.0,"EC-2-2,EC-4-3,EC-6-3"
W0247,EC-2-2,EC-2-2,1,3,1,1,178.10121505663625,178.10121505663625,0.0,"EC-2-2,EC-3-2,EC-7-3"
W0252,EC-6-3,EC-3-2,7,3,0,0,323.1925565533958,444.9929953330967,121.80043877970093,"EC-3-2,EC-4-2,EC-2-2"
W0255,EC-4-3,EC-2-2,4,3,0,0,296.51251602841614,676.6747412003294,380.1622251719133,"EC-2-2,EC-3-2,EC-4-2"
W0257,EC-2-2,EC-3-2,2,3,1,0,342.0095736979954,718.2252347928668,376.2156610948714,"EC-3-2,EC-2-2,EC-4-2"
W0258,EC-3-2,EC-2-2,2,3,1,0,251.63400277854936,411.1021962222468,159.46819344369743,"EC-2-2,EC-3-2,EC-4-2"
W0267,EC-3-2,EC-3-2,1,3,1,1,332.938476554394,332.938476554394,0.0,"EC-3-2,EC-2-2,EC-4-2"
W0271,EC-4-2,EC-2-2,3,3,1,0,425.16774829919086,429.6813920000204,4.513643700829562,"EC-2-2,EC-3-2,EC-4-2"
W0273,EC-7-3,EC-2-2,6,3,0,0,240.36817883315962,608.0947441996159,367.72656536645627,"EC-2-2,EC-3-2,EC-4-2"
W0283,EC-3-2,EC-3-2,1,3,1,1,258.9274675992783,258.9274675992783,0.0,"EC-3-2,EC-4-2,EC-2-2"
W0284,EC-3-2,EC-3-2,1,3,1,1,276.48708499940165,276.48708499940165,0.0,"EC-3-2,EC-8-3,EC-2-2"
W0290,EC-4-2,EC-2-2,3,3,1,0,273.80684249956175,767.2508587004359,493.4440162008741,"EC-2-2,EC-3-2,EC-4-2"
W0292,EC-2-2,EC-2-2,1,3,1,1,322.5808953499154,322.5808953499154,0.0,"EC-2-2,EC-3-2,EC-4-2"
W0297,EC-4-2,EC-4-2,1,3,1,1,458.04128030152543,458.04128030152543,0.0,"EC-4-2,EC-2-2,EC-3-2"
W0299,EC-3-2,EC-3-2,1,3,1,1,540.9773004207434,540.9773004207434,0.0,"EC-3-2,EC-4-2,EC-2-2"
W0310,EC-2-2,EC-2-2,1,3,1,1,133.2239249986742,133.2239249986742,0.0,"EC-2-2,EC-3-2,EC-4-2"
W0314,EC-2-2,EC-2-2,1,3,1,1,128.56674299973747,128.56674299973747,0.0,"EC-2-2,EC-3-2,EC-7-3"
W0315,EC-2-2,EC-2-2,1,3,1,1,122.20205700123188,122.20205700123188,0.0,"EC-2-2,EC-5-3,EC-3-2"
W0319,EC-3-2,EC-2-2,2,3,1,0,123.52698600034273,574.0320630002316,450.50507699988884,"EC-2-2,EC-3-2,EC-4-2"
W0322,EC-5-3,EC-2-2,7,3,0,0,239.46376200365194,572.7904349987512,333.3266729950992,"EC-2-2,EC-3-2,EC-4-2"
W0323,EC-2-2,EC-3-2,3,3,1,0,157.58237249929152,172.5668175017745,14.984445002482971,"EC-3-2,EC-4-3,EC-2-2"
W0325,EC-4-3,EC-2-2,6,3,0,0,220.87042800194467,453.46315200185927,232.5927239999146,"EC-2-2,EC-5-3,EC-3-2"
W0332,EC-4-2,EC-5-3,4,3,0,0,168.12300550145665,210.75098000073922,42.62797449928257,"EC-5-3,EC-3-2,EC-2-2"
W0333,EC-7-3,EC-4-2,2,3,1,0,265.0605560002077,271.0092534971409,5.948697496933164,"EC-4-2,EC-7-3,EC-2-2"
W0344,EC-2-2,EC-2-2,1,3,1,1,177.36353599912036,177.36353599912036,0.0,"EC-2-2,EC-6-3,EC-5-3"
W0352,EC-2-2,EC-2-2,1,3,1,1,186.28530549926836,186.28530549926836,0.0,"EC-2-2,EC-3-2,EC-4-2"
W0355,EC-4-3,EC-4-3,1,3,1,1,333.77139949698176,333.77139949698176,0.0,"EC-4-3,EC-5-3,EC-2-2"
W0366,EC-4-3,EC-2-2,4,3,0,0,252.84039333170463,946.2466196663021,693.4062263345975,"EC-2-2,EC-3-2,EC-4-2"
W0367,EC-4-2,EC-3-2,3,3,1,0,211.0144359997624,585.9120023336194,374.89756633385696,"EC-3-2,EC-2-2,EC-4-2"
W0368,EC-8-3,EC-2-2,7,3,0,0,415.64445166659425,465.91052999989796,50.26607833330371,"EC-2-2,EC-3-2,EC-4-2"
W0369,EC-2-2,EC-2-2,1,3,1,1,219.81638933304262,219.81638933304262,0.0,"EC-2-2,EC-3-2,EC-8-3"
W0388,EC-4-2,EC-2-2,2,3,1,0,253.2956016669535,1109.849021999556,856.5534203326025,"EC-2-2,EC-4-2,EC-4-3"
W0394,EC-3-2,EC-2-2,3,3,1,0,147.4716311663542,310.1353893339365,162.66375816758227,"EC-2-2,EC-4-2,EC-3-2"
W0403,EC-7-3,EC-2-2,6,3,0,0,362.76296424739485,532.3119574998145,169.54899325241968,"EC-2-2,EC-4-2,EC-3-2"
W0408,EC-4-2,EC-4-2,1,3,1,1,362.9199812510251,362.9199812510251,0.0,"EC-4-2,EC-6-3,EC-3-2"
W0409,EC-2-2,EC-2-2,1,3,1,1,232.76695674962866,232.76695674962866,0.0,"EC-2-2,EC-3-2,EC-5-3"
W0411,EC-3-2,EC-3-2,1,3,1,1,279.37646150064666,279.37646150064666,0.0,"EC-3-2,EC-4-2,EC-2-2"
W0412,EC-2-2,EC-2-2,1,3,1,1,323.1588224997495,323.1588224997495,0.0,"EC-2-2,EC-4-2,EC-5-3"
W0415,EC-4-2,EC-2-2,2,3,1,0,246.54503375040804,254.63332825131602,8.088294500907978,"EC-2-2,EC-4-2,EC-4-3"
W0416,EC-2-2,EC-2-2,1,3,1,1,286.6680535000796,286.6680535000796,0.0,"EC-2-2,EC-4-3,EC-3-2"
W0417,EC-2-2,EC-2-2,1,3,1,1,274.7181252493647,274.7181252493647,0.0,"EC-2-2,EC-4-2,EC-3-2"
W0421,EC-3-2,EC-3-2,1,3,1,1,243.31330449949746,243.31330449949746,0.0,"EC-3-2,EC-2-2,EC-5-3"
W0424,EC-2-2,EC-2-2,1,3,1,1,267.337735500314,267.337735500314,0.0,"EC-2-2,EC-3-2,EC-4-2"
W0431,EC-3-2,EC-2-2,2,3,1,0,321.51192534897746,543.4971355333498,221.98521018437236,"EC-2-2,EC-3-2,EC-4-3"
W0433,EC-2-2,EC-3-2,2,3,1,0,205.93975049955588,247.4185886010673,41.47883810151143,"EC-3-2,EC-2-2,EC-8-4"
W0434,EC-3-2,EC-3-2,1,3,1,1,240.38251819993093,240.38251819993093,0.0,"EC-3-2,EC-4-2,EC-2-2"
W0437,EC-2-2,EC-2-2,1,3,1,1,277.54701100117626,277.54701100117626,0.0,"EC-2-2,EC-3-2,EC-6-3"
W0440,EC-2-2,EC-2-2,1,3,1,1,321.2229041997034,321.2229041997034,0.0,"EC-2-2,EC-3-2,EC-4-2"
W0444,EC-4-2,EC-2-2,3,3,1,0,413.45544200194126,593.3334214002571,179.8779793983158,"EC-2-2,EC-3-2,EC-4-2"
W0451,EC-4-2,EC-2-2,2,3,1,0,162.00603133514355,604.0668574991438,442.0608261640002,"EC-2-2,EC-4-2,EC-3-2"
W0458,EC-4-2,EC-2-2,2,3,1,0,195.0094188332514,199.1548418336606,4.14542300040921,"EC-2-2,EC-4-2,EC-3-2"
W0461,EC-2-2,EC-2-2,1,3,1,1,179.09316696689834,179.09316696689834,0.0,"EC-2-2,EC-4-2,EC-3-2"
W0464,EC-4-2,EC-2-2,2,3,1,0,256.0250293334623,1092.6865323332702,836.6615029998079,"EC-2-2,EC-4-2,EC-3-2"
W0472,EC-4-2,EC-3-2,2,3,1,0,439.22429463473236,446.00615950275824,6.7818648680258775,"EC-3-2,EC-4-2,EC-7-3"
W0473,EC-2-2,EC-2-2,1,3,1,1,426.14498791726874,426.14498791726874,0.0,"EC-2-2,EC-4-3,EC-3-2"
W0479,EC-2-2,EC-2-2,1,3,1,1,397.63870341808644,397.63870341808644,0.0,"EC-2-2,EC-3-2,EC-4-2"
W0480,EC-2-2,EC-2-2,1,3,1,1,322.34686633402515,322.34686633402515,0.0,"EC-2-2,EC-4-2,EC-3-2"
W0486,EC-8-3,EC-4-2,3,3,1,0,540.8683931455016,665.6044505011129,124.73605735561125,"EC-4-2,EC-2-2,EC-8-3"
W0487,EC-5-3,EC-2-2,4,3,0,0,251.87165686059285,481.34533571432524,229.4736788537324,"EC-2-2,EC-3-2,EC-4-2"
W0496,EC-3-2,EC-2-2,2,3,1,0,309.05333585578126,317.4874890144435,8.434153158662241,"EC-2-2,EC-3-2,EC-4-2"
W0499,EC-2-2,EC-2-2,1,3,1,1,236.98534042789885,236.98534042789885,0.0,"EC-2-2,EC-3-2,EC-4-2"
W0507,EC-2-2,EC-2-2,1,3,1,1,302.54327085802805,302.54327085802805,0.0,"EC-2-2,EC-4-2,EC-3-2"
W0508,EC-3-2,EC-2-2,2,3,1,0,464.412028094882,804.7439539423978,340.3319258475158,"EC-2-2,EC-3-2,EC-4-2"
W0512,EC-4-2,EC-3-2,2,3,1,0,521.4942163325607,612.9269628760312,91.43274654347056,"EC-3-2,EC-4-2,EC-8-3"
W0522,EC-4-3,EC-4-3,1,3,1,1,417.142300626665,417.142300626665,0.0,"EC-4-3,EC-3-2,EC-4-2"
W0528,EC-3-2,EC-2-2,3,3,1,0,268.81855037566993,522.7597086249602,253.9411582492903,"EC-2-2,EC-4-2,EC-3-2"
W0529,EC-2-2,EC-2-2,1,3,1,1,222.27438537618127,222.27438537618127,0.0,"EC-2-2,EC-4-2,EC-3-2"
W0533,EC-4-3,EC-3-2,7,3,0,0,418.300014606887,685.385366035291,267.085351428404,"EC-3-2,EC-2-2,EC-4-2"
W0534,EC-4-2,EC-4-2,1,3,1,1,352.23746275107715,352.23746275107715,0.0,"EC-4-2,EC-2-2,EC-3-2"
W0536,EC-2-2,EC-2-2,1,3,1,1,587.860378249843,587.860378249843,0.0,"EC-2-2,EC-4-2,EC-3-2"
W0544,EC-4-3,EC-2-2,4,3,0,0,190.35686071998092,387.7835338091953,197.4266730892144,"EC-2-2,EC-3-2,EC-4-2"
W0545,EC-7-3,EC-2-2,8,3,0,0,432.4364736207899,945.490578082374,513.0541044615841,"EC-2-2,EC-3-2,EC-4-2"
W0555,EC-3-2,EC-2-2,2,3,1,0,260.49560277836764,775.158416222078,514.6628134437103,"EC-2-2,EC-3-2,EC-4-2"
W0556,EC-4-3,EC-3-2,2,3,1,0,423.4342478332312,538.1554319434246,114.72118411019335,"EC-3-2,EC-4-3,EC-7-3"
W0558,EC-7-3,EC-2-2,6,3,0,0,395.7779707771907,594.9794056655769,199.2014348883862,"EC-2-2,EC-3-2,EC-4-2"
W0565,EC-3-2,EC-3-2,1,3,1,1,357.51542377814377,357.51542377814377,0.0,"EC-3-2,EC-2-2,EC-4-2"
W0566,EC-3-2,EC-3-2,1,3,1,1,348.67876305522964,348.67876305522964,0.0,"EC-3-2,EC-2-2,EC-7-3"
W0568,EC-2-2,EC-2-2,1,3,1,1,296.49778222382236,296.49778222382236,0.0,"EC-2-2,EC-4-2,EC-3-2"
W0569,EC-2-2,EC-2-2,1,3,1,1,350.0083511432335,350.0083511432335,0.0,"EC-2-2,EC-3-2,EC-4-2"
W0573,EC-2-2,EC-2-2,1,3,1,1,516.7693752992362,516.7693752992362,0.0,"EC-2-2,EC-4-2,EC-3-2"
W0582,EC-2-2,EC-2-2,1,3,1,1,538.3891674990082,538.3891674990082,0.0,"EC-2-2,EC-3-2,EC-4-2"
W0595,EC-2-2,EC-2-2,1,3,1,1,291.16051989890366,291.16051989890366,0.0,"EC-2-2,EC-4-2,EC-3-2"
W0599,EC-4-2,EC-3-2,3,3,1,0,503.5690339744406,790.5401222222281,286.9710882477875,"EC-3-2,EC-2-2,EC-4-2"
W0600,EC-2-2,EC-2-2,1,3,1,1,399.52940709958966,399.52940709958966,0.0,"EC-2-2,EC-4-2,EC-3-2"
W0602,EC-2-2,EC-2-2,1,3,1,1,126.9336840014148,126.9336840014148,0.0,"EC-2-2,EC-4-2,EC-3-2"
W0603,EC-2-2,EC-3-2,4,3,0,0,260.37389099928987,1280.737082999167,1020.363191999877,"EC-3-2,EC-4-2,EC-4-3"
W0606,EC-7-3,EC-7-3,1,3,1,1,221.48406299947965,221.48406299947965,0.0,"EC-7-3,EC-6-3,EC-5-3"
W0611,EC-3-2,EC-3-2,1,3,1,1,183.57474449931033,183.57474449931033,0.0,"EC-3-2,EC-4-2,EC-7-3"
W0613,EC-3-2,EC-3-2,1,3,1,1,166.21485149971704,166.21485149971704,0.0,"EC-3-2,EC-4-2,EC-4-3"
W0622,EC-2-2,EC-3-2,3,3,1,0,141.17721899970093,212.40691949969914,71.22970049999822,"EC-3-2,EC-4-2,EC-2-2"
W0645,EC-2-2,EC-2-2,1,3,1,1,174.6289810005237,174.6289810005237,0.0,"EC-2-2,EC-3-2,EC-5-3"
W0651,EC-3-2,EC-2-2,2,3,1,0,160.88933549963258,187.09959849979896,26.21026300016638,"EC-2-2,EC-3-2,EC-4-3"
W0652,EC-3-2,EC-3-2,1,3,1,1,199.3608959978701,199.3608959978701,0.0,"EC-3-2,EC-2-2,EC-4-2"
W0671,EC-2-2,EC-2-2,1,3,1,1,233.10232766615022,233.10232766615022,0.0,"EC-2-2,EC-4-2,EC-3-2"
W0677,EC-5-3,EC-5-3,1,3,1,1,373.6641193363539,373.6641193363539,0.0,"EC-5-3,EC-8-3,EC-3-2"
W0679,EC-4-2,EC-4-2,1,3,1,1,239.07017199871916,239.07017199871916,0.0,"EC-4-2,EC-3-2,EC-2-2"
W0680,EC-4-2,EC-4-2,1,3,1,1,265.1720560009684,265.1720560009684,0.0,"EC-4-2,EC-5-3,EC-7-3"
W0681,EC-3-2,EC-3-2,1,3,1,1,254.29006666900023,254.29006666900023,0.0,"EC-3-2,EC-6-3,EC-7-3"
W0686,EC-2-2,EC-2-2,1,3,1,1,175.50858733329733,175.50858733329733,0.0,"EC-2-2,EC-3-2,EC-4-2"
W0692,EC-5-3,EC-2-2,6,3,0,0,208.83463249765555,536.4713765014814,327.6367440038258,"EC-2-2,EC-3-2,EC-4-2"
W0694,EC-4-2,EC-4-2,1,3,1,1,176.8025714995929,176.8025714995929,0.0,"EC-4-2,EC-2-2,EC-3-2"
W0696,EC-4-2,EC-4-2,1,3,1,1,225.2135662499768,225.2135662499768,0.0,"EC-4-2,EC-3-2,EC-5-3"
W0706,EC-2-2,EC-2-2,1,3,1,1,210.64713350097009,210.64713350097009,0.0,"EC-2-2,EC-4-2,EC-3-2"
W0719,EC-2-2,EC-2-2,1,3,1,1,236.54728049973528,236.54728049973528,0.0,"EC-2-2,EC-3-2,EC-4-2"
W0728,EC-2-2,EC-2-2,1,3,1,1,151.2621970001419,151.2621970001419,0.0,"EC-2-2,EC-4-2,EC-3-2"
W0730,EC-2-2,EC-2-2,1,3,1,1,154.73955070051488,154.73955070051488,0.0,"EC-2-2,EC-4-2,EC-3-2"
W0742,EC-2-2,EC-2-2,1,3,1,1,263.1426066012864,263.1426066012864,0.0,"EC-2-2,EC-4-2,EC-3-2"
W0747,EC-2-2,EC-2-2,1,3,1,1,266.4764402666151,266.4764402666151,0.0,"EC-2-2,EC-4-2,EC-3-2"
W0756,EC-3-2,EC-3-2,1,3,1,1,292.36796116614033,292.36796116614033,0.0,"EC-3-2,EC-4-3,EC-4-2"
W0760,EC-2-2,EC-2-2,1,3,1,1,181.53481926689588,181.53481926689588,0.0,"EC-2-2,EC-4-2,EC-3-2"
W0762,EC-4-2,EC-4-2,1,3,1,1,366.1025860016404,366.1025860016404,0.0,"EC-4-2,EC-3-2,EC-4-3"
W0765,EC-2-2,EC-2-2,1,3,1,1,181.8579359994601,181.8579359994601,0.0,"EC-2-2,EC-3-2,EC-4-3"
W0766,EC-2-2,EC-2-2,1,3,1,1,215.9906048333748,215.9906048333748,0.0,"EC-2-2,EC-3-2,EC-4-2"
W0773,EC-4-2,EC-3-2,2,3,1,0,370.38489266433317,394.89270773401586,24.507815069682692,"EC-3-2,EC-4-2,EC-4-3"
W0782,EC-8-4,EC-4-2,3,3,1,0,466.7734752095255,590.3703647120112,123.59688950248574,"EC-4-2,EC-2-2,EC-8-4"
W0784,EC-5-3,EC-5-3,1,3,1,1,348.3508461446209,348.3508461446209,0.0,"EC-5-3,EC-3-2,EC-6-3"
W0786,EC-2-2,EC-3-2,2,3,1,0,728.6793105711889,986.7364752141319,258.057164642943,"EC-3-2,EC-2-2,EC-4-2"
W0788,EC-8-3,EC-2-2,2,3,1,0,434.21738428436845,435.88042114294825,1.663036858579801,"EC-2-2,EC-8-3,EC-6-3"
W0790,EC-2-2,EC-2-2,1,3,1,1,165.9670413571348,165.9670413571348,0.0,"EC-2-2,EC-3-2,EC-4-2"
W0795,EC-3-2,EC-2-2,3,3,1,0,214.44524557234348,632.6948050477334,418.24955947538996,"EC-2-2,EC-4-2,EC-3-2"
W0799,EC-2-2,EC-2-2,1,3,1,1,259.33270699923537,259.33270699923537,0.0,"EC-2-2,EC-3-2,EC-4-2"
W0808,EC-2-2,EC-2-2,1,3,1,1,370.2012011195469,370.2012011195469,0.0,"EC-2-2,EC-3-2,EC-5-3"
W0810,EC-4-2,EC-3-2,3,3,1,0,438.59581314011723,679.3039924282311,240.7081792881139,"EC-3-2,EC-2-2,EC-4-2"
W0811,EC-3-2,EC-3-2,1,3,1,1,170.55988437573433,170.55988437573433,0.0,"EC-3-2,EC-2-2,EC-4-2"
W0813,EC-4-2,EC-4-2,1,3,1,1,469.7594451262148,469.7594451262148,0.0,"EC-4-2,EC-8-3,EC-2-2"
W0818,EC-3-2,EC-3-2,1,3,1,1,204.9792466253848,204.9792466253848,0.0,"EC-3-2,EC-5-3,EC-4-2"
W0832,EC-2-2,EC-2-2,1,3,1,1,564.5904734254032,564.5904734254032,0.0,"EC-2-2,EC-3-2,EC-4-2"
W0841,EC-4-2,EC-2-2,3,3,1,0,474.41455422105923,685.5413625545326,211.12680833347338,"EC-2-2,EC-3-2,EC-4-2"
W0843,EC-2-2,EC-2-2,1,3,1,1,457.55749983302644,457.55749983302644,0.0,"EC-2-2,EC-3-2,EC-4-2"
W0845,EC-2-2,EC-2-2,1,3,1,1,507.69679102307543,507.69679102307543,0.0,"EC-2-2,EC-4-2,EC-3-2"
W0846,EC-3-2,EC-2-2,3,3,1,0,175.82305488915355,546.6040742227151,370.7810193335615,"EC-2-2,EC-4-2,EC-3-2"
W0848,EC-3-2,EC-3-2,1,3,1,1,203.10148383254676,203.10148383254676,0.0,"EC-3-2,EC-8-4,EC-7-3"
W0858,EC-8-4,EC-2-2,8,3,0,0,443.787423884108,479.47408677873693,35.68666289462891,"EC-2-2,EC-3-2,EC-4-2"
W0860,EC-2-2,EC-2-2,1,3,1,1,262.2560560008525,262.2560560008525,0.0,"EC-2-2,EC-4-2,EC-3-2"
W0863,EC-3-2,EC-3-2,1,3,1,1,377.84806995922634,377.84806995922634,0.0,"EC-3-2,EC-4-2,EC-5-3"
W0865,EC-4-2,EC-4-2,1,3,1,1,401.87824711296753,401.87824711296753,0.0,"EC-4-2,EC-4-3,EC-6-3"
W0868,EC-3-2,EC-3-2,1,3,1,1,479.5452220571658,479.5452220571658,0.0,"EC-3-2,EC-5-3,EC-6-3"
W0875,EC-2-2,EC-2-2,1,3,1,1,551.0917663550016,551.0917663550016,0.0,"EC-2-2,EC-3-2,EC-4-2"
W0880,EC-2-2,EC-2-2,1,3,1,1,204.5429180997644,204.5429180997644,0.0,"EC-2-2,EC-4-2,EC-3-2"
