workload_id,policy_name,file_size_mb,num_objects,concurrency,read_ratio,failure_state,total_mb,read_mb,write_mb,per_thread_mb,io_intensity,payload_bytes,data_disks_used_pct_before,mem_available_kb_before,load1_before,cpu_steal_pct_before,runnable_procs,dirty_kb,writeback_kb,swap_activity_delta,disk_reads_delta_max,disk_writes_delta_max,disk_io_time_ms_delta_max,disk_weighted_io_time_delta_max,disk_sectors_rw_delta_max,failed_disks,failed_nodes,failure_disk,time_since_last_failure_s,avg_upload_ms,p95_upload_ms,avg_download_ms,p95_download_ms,reconstruction_time_ms
W0827,EC-5-3,0.03125,8,3,0.8,0,0.25,0.2,0.0499999999999999,0.0833333333333333,0.75,32768,58.32225076767396,1949144,13.32,0.0,10,6912,0,2.0,21.0,430.0,412.0,1004.0,9173.0,0,0,d1,332.62457633018494,164.49265837491112,319.6204129999387,27.2346014285826,43.1276990002516,
W0827,EC-6-3,0.03125,8,3,0.8,0,0.25,0.2,0.0499999999999999,0.0833333333333333,0.75,32768,60.751471284196384,2108660,13.7,0.0,1,14100,0,0.0,26.0,66.0,720.0,1408.0,970.0,0,0,d1,353.471853017807,251.20259250002164,410.27409699927375,39.144483400014,51.66829600057099,
W0827,EC-7-3,0.03125,8,3,0.8,0,0.25,0.2,0.0499999999999999,0.0833333333333333,0.75,32768,63.07679956294926,1951416,14.36,0.0,1,7652,0,1.0,31.0,137.0,880.0,1144.0,2101.0,0,0,d1,350.9449141025543,285.8067302506697,637.6328400001512,32.42712566649667,44.225306999578606,
W0827,EC-8-3,0.03125,8,3,0.8,0,0.25,0.2,0.0499999999999999,0.0833333333333333,0.75,32768,65.37490076941866,1889772,14.36,0.0,3,5616,0,1.0,68.0,639.0,384.0,1608.0,14823.0,0,0,d1,353.75462341308594,186.3803253745573,333.88505699986126,122.83627614150257,232.4035530000401,
W0827,EC-8-4,0.03125,8,3,0.8,0,0.25,0.2,0.0499999999999999,0.0833333333333333,0.75,32768,67.71517497295693,1723352,11.55,0.0,1,13892,0,0.0,22.0,209.0,608.0,256.0,4057.0,0,0,d1,365.2764194011688,212.433641874668,299.782697999035,36.36329957121883,52.64829600127996,
W0828,EC-10-4,0.03125,8,3,1.0,0,0.25,0.25,0.0,0.0833333333333333,0.75,32768,70.2365736116442,1623280,15.9,0.0,2,8500,0,0.0,64.0,49.0,524.0,308.0,1232.0,0,0,d1,515.5249960422516,107.80314487601572,168.48654500063276,35.74607962536902,47.26828200000455,
W0828,EC-2-2,0.03125,8,3,1.0,0,0.25,0.25,0.0,0.0833333333333333,0.75,32768,48.04310478313212,2139060,8.19,0.0,2,10280,0,0.0,70.0,39.0,532.0,1364.0,2133.0,0,0,d1,,97.57185524989607,232.1477219998087,19.20642400011729,26.18384400011564,
W0828,EC-3-2,0.03125,8,3,1.0,0,0.25,0.25,0.0,0.0833333333333333,0.75,32768,50.87021403273082,2458208,7.65,0.0,2,8520,0,0.0,30.0,736.0,480.0,1208.0,17023.0,0,0,d1,251.47860288619995,54.87441725000508,77.32478300022194,24.189910499956117,36.36134899988974,
W0828,EC-4-2,0.03125,8,3,1.0,0,0.25,0.25,0.0,0.0833333333333333,0.75,32768,53.32371741747506,2438936,9.96,0.0,11,6508,0,0.0,12.0,143.0,168.0,32.0,1497.0,0,0,d1,264.6837205886841,127.64505362508773,235.77766800008249,72.22230374986793,152.55375199922128,
W0828,EC-4-3,0.03125,8,3,1.0,0,0.25,0.25,0.0,0.0833333333333333,0.75,32768,55.6832938773641,2516880,10.09,0.0,1,10708,0,0.0,33.0,72.0,548.0,1172.0,1877.0,0,0,d1,306.0152988433838,188.0211378754666,264.9061970005277,38.21285400010765,144.20081000025675,
W0828,EC-5-3,0.03125,8,3,1.0,0,0.25,0.25,0.0,0.0833333333333333,0.75,32768,58.322565633941664,1947544,13.29,0.0,1,7236,20,0.0,18.0,42.0,360.0,616.0,873.0,0,0,d1,333.2688398361206,120.84867825001312,194.24048700057028,24.236863249825547,31.049143999553053,
W0828,EC-6-3,0.03125,8,3,1.0,0,0.25,0.25,0.0,0.0833333333333333,0.75,32768,60.75182431607231,2112868,13.7,0.0,1,14028,0,34.0,41.0,176.0,736.0,1480.0,3222.0,0,0,d1,354.5491967201233,265.61783762554114,397.21920100055286,44.219555750487416,87.1798870011844,
W0828,EC-7-3,0.03125,8,3,1.0,0,0.25,0.25,0.0,0.0833333333333333,0.75,32768,63.077352964268265,1972416,14.36,0.0,12,8220,0,0.0,41.0,186.0,1068.0,1388.0,3289.0,0,0,d1,354.65686988830566,1022.811506625203,1394.2135050001525,102.172208499951,207.4673660008557,
W0828,EC-8-3,0.03125,8,3,1.0,0,0.25,0.25,0.0,0.0833333333333333,0.75,32768,65.37541873124432,1889360,14.36,0.0,3,6200,0,1.0,89.0,606.0,776.0,1076.0,14797.0,0,0,d1,354.71030616760254,160.8229371249763,308.5123029995884,88.83685050022905,199.61565700214123,
W0828,EC-8-4,0.03125,8,3,1.0,0,0.25,0.25,0.0,0.0833333333333333,0.75,32768,67.7156888456103,1719404,11.55,0.0,1,14380,0,0.0,105.0,86.0,684.0,812.0,3036.0,0,0,d1,366.4554028511048,170.24597212503068,319.8985689996334,144.11035737475686,323.2195429991407,
W0829,EC-10-4,0.03125,8,4,0.0,0,0.25,0.0,0.25,0.0625,1.0,32768,70.2371338282504,1619932,15.19,0.0,2,9124,0,0.0,59.0,68.0,412.0,216.0,1396.0,0,0,d1,516.3689541816711,281.2359021249904,362.5079020021076,21.9293749978533,21.9293749978533,
W0829,EC-2-2,0.03125,8,4,0.0,0,0.25,0.0,0.25,0.0625,1.0,32768,48.04341283411264,2137392,8.19,0.0,3,11224,0,0.0,47.0,37.0,312.0,540.0,1171.0,0,0,d1,,59.94446425000888,71.5158389998578,14.27648200024123,14.27648200024123,
W0829,EC-3-2,0.03125,8,4,0.0,0,0.25,0.0,0.25,0.0625,1.0,32768,50.8704934595052,2458596,7.65,0.0,3,8768,0,0.0,12.0,38.0,260.0,200.0,848.0,0,0,d1,252.12926077842712,162.59736775009517,313.2849060002627,14.662968999800796,14.662968999800796,
W0829,EC-4-2,0.03125,8,4,0.0,0,0.25,0.0,0.25,0.0625,1.0,32768,53.32390688245865,2439520,9.96,0.0,1,7140,0,0.0,22.0,71.0,476.0,712.0,1322.0,0,0,d1,265.3958263397217,192.6999511251779,302.1030570007497,14.13553999918804,14.13553999918804,
W0829,EC-4-3,0.03125,8,4,0.0,0,0.25,0.0,0.25,0.0625,1.0,32768,55.6834001958441,2515872,10.09,0.0,1,10276,0,0.0,25.0,167.0,576.0,1144.0,2066.0,0,0,d1,306.596075296402,153.56406299986247,239.6083169996928,15.011452999715402,15.011452999715402,
W0829,EC-5-3,0.03125,8,4,0.0,0,0.25,0.0,0.25,0.0625,1.0,32768,58.3226774046514,1948116,13.29,0.0,1,7452,0,0.0,22.0,191.0,296.0,240.0,2302.0,0,0,d1,334.2937045097351,303.36338437473387,407.7144849998149,99.69113599981938,99.69113599981938,
W0829,EC-6-3,0.03125,8,4,0.0,0,0.25,0.0,0.25,0.0625,1.0,32768,60.75228366642822,2108608,12.93,0.0,1,14436,0,0.0,33.0,52.0,844.0,1076.0,1018.0,0,0,d1,355.6003787517548,393.2803987506759,420.3139649998775,18.281176999153104,18.281176999153104,
W0829,EC-7-3,0.03125,8,4,0.0,0,0.25,0.0,0.25,0.0625,1.0,32768,63.0776419324447,1975328,15.69,0.0,1,9932,0,0.0,87.0,764.0,3480.0,38736.0,19272.0,0,0,d1,356.3958616256714,716.5781957501167,1341.5423870010272,39.85708700020041,39.85708700020041,
W0829,EC-8-3,0.03125,8,4,0.0,0,0.25,0.0,0.25,0.0625,1.0,32768,65.37555912616023,1889316,14.36,0.0,1,5964,0,2.0,67.0,231.0,528.0,1048.0,2153.0,0,0,d1,355.3982708454132,217.79903449896665,347.8665509974235,19.35542800129042,19.35542800129042,
W0829,EC-8-4,0.03125,8,4,0.0,0,0.25,0.0,0.25,0.0625,1.0,32768,67.71598462907392,1717212,10.71,0.0,3,5452,16,0.0,123.0,142.0,832.0,1440.0,2784.0,0,0,d1,367.2905476093292,275.94996787547643,440.67215399991255,22.34075500018662,22.34075500018662,
W0830,EC-10-4,0.03125,8,4,0.2,0,0.25,0.05,0.2,0.0625,1.0,32768,70.23754138242376,1619656,15.19,0.0,3,9624,0,0.0,68.0,596.0,652.0,3484.0,12341.0,0,0,d1,516.9621076583862,168.59883749930304,193.8987180001277,21.75910000005388,21.75910000005388,
W0830,EC-2-2,0.03125,8,4,0.2,0,0.25,0.05,0.2,0.0625,1.0,32768,48.04373860483984,2134336,8.19,0.0,2,2296,0,0.0,28.0,31.0,112.0,32.0,1153.0,0,0,d1,,58.301933874929546,80.3618209997694,15.837130333238749,19.103301000086503,
W0830,EC-3-2,0.03125,8,4,0.2,0,0.25,0.05,0.2,0.0625,1.0,32768,50.87086284807034,2459304,7.76,0.0,1,2448,0,0.0,10.0,81.0,464.0,444.0,1740.0,0,0,d1,252.7575945854187,106.49550512505355,153.0617059997894,113.18572400008028,158.5314300000391,
W0830,EC-4-2,0.03125,8,4,0.2,0,0.25,0.05,0.2,0.0625,1.0,32768,53.3242312901284,2433432,9.96,0.0,1,7636,0,0.0,14.0,31.0,400.0,844.0,704.0,0,0,d1,265.8157434463501,81.12519212488678,103.7674799999877,16.462002000025677,17.76856400010729,
W0830,EC-4-3,0.03125,8,4,0.2,0,0.25,0.05,0.2,0.0625,1.0,32768,55.68374096020308,2513188,10.09,0.0,2,10596,0,0.0,16.0,47.0,256.0,412.0,832.0,0,0,d1,307.082319021225,90.6714943747602,112.87957799959258,19.77899800021987,19.93926300019666,
W0830,EC-5-3,0.03125,8,4,0.2,0,0.25,0.05,0.2,0.0625,1.0,32768,58.323101315514,1948384,13.29,0.0,3,7896,0,0.0,18.0,837.0,624.0,5620.0,19588.0,0,0,d1,334.9282932281494,180.57791525006903,300.7910840005934,18.583437999041053,18.583437999041053,
W0830,EC-6-3,0.03125,8,4,0.2,0,0.25,0.05,0.2,0.0625,1.0,32768,60.75272257092259,2104148,12.93,0.0,1,14720,0,0.0,32.0,46.0,704.0,1108.0,1111.0,0,0,d1,358.36192512512207,1236.3206533748323,1978.2039600013377,37.02288300064538,37.298044000635855,
W0830,EC-7-3,0.03125,8,4,0.2,0,0.25,0.05,0.2,0.0625,1.0,32768,63.07668097695234,1974244,14.76,0.0,6,2160,32,0.0,79.0,148.0,1624.0,10800.0,2090.0,0,0,d1,357.27843022346497,252.053825375242,379.39151800128457,66.63238700002694,70.11405199955334,
W0830,EC-8-3,0.03125,8,4,0.2,0,0.25,0.05,0.2,0.0625,1.0,32768,65.37619567398283,1894728,16.25,0.0,2,6512,8,0.0,72.0,58.0,564.0,872.0,1427.0,0,0,d1,355.96591091156006,121.25888175069122,145.0355720007792,40.42484259989578,51.68243500156677,
W0830,EC-8-4,0.03125,8,4,0.2,0,0.25,0.05,0.2,0.0625,1.0,32768,67.71647669280829,1715512,10.71,0.0,2,5604,0,0.0,59.0,109.0,476.0,996.0,1516.0,0,0,d1,368.0187876224518,207.75976662525864,333.5317840028438,26.09251200192375,26.09251200192375,
W0831,EC-10-4,0.03125,8,4,0.4,0,0.25,0.1,0.15,0.0625,1.0,32768,70.23796120411404,1618596,15.19,0.0,1,10100,0,0.0,42.0,51.0,336.0,240.0,1229.0,0,0,d1,517.6160283088684,165.1712333746218,195.2261639999051,42.81273279921152,60.735291001037695,
W0831,EC-2-2,0.03125,8,4,0.4,0,0.25,0.1,0.15,0.0625,1.0,32768,48.04392806982344,2134032,8.19,0.0,2,3136,0,0.0,29.0,118.0,140.0,24.0,1721.0,0,0,d1,,91.44311187503718,203.2290100000864,20.95017999999982,25.98923300001843,
W0831,EC-3-2,0.03125,8,4,0.4,0,0.25,0.1,0.15,0.0625,1.0,32768,50.87117771433805,2458380,7.76,0.0,1,2824,0,0.0,23.0,648.0,344.0,1860.0,15572.0,0,0,d1,253.1845760345459,72.75349625001581,105.33493499997348,18.94622666683669,21.64213800006109,
W0831,EC-4-2,0.03125,8,4,0.4,0,0.25,0.1,0.15,0.0625,1.0,32768,53.32462385066997,2431832,9.96,0.0,1,7980,4,0.0,11.0,43.0,144.0,32.0,746.0,0,0,d1,266.2893877029419,103.2243475000314,143.84647899987613,21.79203649984629,22.263562999796704,
W0831,EC-4-3,0.03125,8,4,0.4,0,0.25,0.1,0.15,0.0625,1.0,32768,55.68420303667387,2512044,10.09,0.0,3,10964,0,0.0,12.0,46.0,216.0,144.0,920.0,0,0,d1,307.64147543907166,143.90272087507583,220.59767999962787,25.02936266622176,26.669713000046613,
W0831,EC-5-3,0.03125,8,4,0.4,0,0.25,0.1,0.15,0.0625,1.0,32768,58.32359337924837,1950580,13.29,0.0,1,8256,4,2.0,14.0,42.0,440.0,564.0,730.0,0,0,d1,335.6108427047729,196.8966059994273,342.5716049987386,20.88583666651781,21.889562000069414,
W0831,EC-6-3,0.03125,8,4,0.4,0,0.25,0.1,0.15,0.0625,1.0,32768,60.75247176835439,2103540,12.93,0.0,1,3488,0,0.0,74.0,189.0,2356.0,7900.0,2003.0,0,0,d1,365.6429212093353,2759.60104637511,5765.147682001043,479.30735959998856,597.9562049997185,
W0831,EC-7-3,0.03125,8,4,0.4,0,0.25,0.1,0.15,0.0625,1.0,32768,63.077083078895946,1974276,14.76,0.0,1,3932,0,0.0,58.0,42.0,596.0,624.0,1021.0,0,0,d1,358.2444400787353,276.0860540001886,461.2532200007991,127.73428500016357,179.80160400111345,
W0831,EC-8-3,0.03125,8,4,0.4,0,0.25,0.1,0.15,0.0625,1.0,32768,65.3765773300649,1893536,16.25,0.0,1,7092,0,2.0,40.0,648.0,264.0,360.0,14664.0,0,0,d1,356.77737975120544,245.3971176246341,336.031789000117,23.04801299760584,23.04801299760584,
W0831,EC-8-4,0.03125,8,4,0.4,0,0.25,0.1,0.15,0.0625,1.0,32768,67.71695785208318,1711936,10.71,0.0,1,6184,0,0.0,67.0,87.0,412.0,916.0,1491.0,0,0,d1,368.5943014621735,120.00443900069511,164.36180399978184,65.76335366723167,89.34024600239354,
W0832,EC-10-4,0.03125,8,4,0.6,0,0.25,0.15,0.1,0.0625,1.0,32768,70.23797483468839,1619012,15.19,0.0,3,9572,44,5.0,43.0,282.0,312.0,176.0,3170.0,0,0,d1,518.3585090637207,216.5096049998283,283.9137880000635,47.08728399964457,53.29537600118783,
W0832,EC-2-2,0.03125,8,4,0.6,0,0.25,0.15,0.1,0.0625,1.0,32768,48.04418841379371,2131544,8.19,0.0,2,4076,0,0.0,39.0,64.0,232.0,588.0,1403.0,0,0,d1,,77.36634562496647,211.1022099998081,18.8399118002053,23.089898000307585,
W0832,EC-3-2,0.03125,8,4,0.6,0,0.25,0.15,0.1,0.0625,1.0,32768,50.87136990543654,2456380,7.76,0.0,2,2636,0,0.0,8.0,130.0,248.0,352.0,1389.0,0,0,d1,253.78591966629028,165.93628087508705,272.9400650000571,25.61579340008393,29.80387100024018,
W0832,EC-4-2,0.03125,8,4,0.6,0,0.25,0.15,0.1,0.0625,1.0,32768,53.32497143031616,2439520,9.96,0.0,5,8256,48,16.0,13.0,42.0,180.0,176.0,709.0,0,0,d1,266.81137681007385,132.37810987493503,183.91333599993231,22.54257833343824,24.84259399989241,
W0832,EC-4-3,0.03125,8,4,0.6,0,0.25,0.15,0.1,0.0625,1.0,32768,55.68476870550982,2510248,10.09,0.0,1,11132,0,0.0,14.0,40.0,368.0,340.0,1131.0,0,0,d1,308.3130886554718,117.33830500008936,188.7640819995795,54.77511360004428,183.67727299937545,
W0832,EC-5-3,0.03125,8,4,0.6,0,0.25,0.15,0.1,0.0625,1.0,32768,58.32402274234071,1949268,13.29,0.0,1,8644,0,0.0,14.0,55.0,392.0,600.0,905.0,0,0,d1,336.23499631881714,163.08682112503448,242.3897780008701,27.374494571631654,34.70506200028467,
W0832,EC-6-3,0.03125,8,4,0.6,0,0.25,0.15,0.1,0.0625,1.0,32768,60.75273620149697,2114312,14.37,0.0,2,4788,0,26.0,63.0,677.0,6228.0,110600.0,17378.0,0,0,d1,366.9080684185028,365.4429411251385,562.3684900001535,51.0390412500783,55.976258001464885,
W0832,EC-7-3,0.03125,8,4,0.6,0,0.25,0.15,0.1,0.0625,1.0,32768,63.07745928274826,1973680,14.76,0.0,1,5608,8,2.0,60.0,44.0,888.0,972.0,1012.0,0,0,d1,359.49898314476013,486.6287058744092,569.6829759999673,29.17764966696268,31.881009999779053,
W0832,EC-8-3,0.03125,8,4,0.6,0,0.25,0.15,0.1,0.0625,1.0,32768,65.37701759761673,1895024,16.25,0.0,7,7364,104,1.0,89.0,652.0,536.0,984.0,15769.0,0,0,d1,357.622041463852,201.76047675022343,272.4269300015294,138.9314086001832,180.10007200064138,
W0832,EC-8-4,0.03125,8,4,0.6,0,0.25,0.15,0.1,0.0625,1.0,32768,67.71770753367296,1708716,10.71,0.0,7,5860,0,0.0,53.0,142.0,516.0,392.0,1750.0,0,0,d1,369.1347572803497,119.24193599998034,198.21428200157243,37.30208050001238,44.720687001245096,
W0833,EC-10-4,0.03125,8,4,0.8,0,0.25,0.2,0.0499999999999999,0.0625,1.0,32768,70.23835512771302,1618160,15.19,0.0,1,9812,0,0.0,60.0,95.0,524.0,1004.0,1555.0,0,0,d1,519.1207849979401,162.2975698751361,179.68984199978877,98.85641128546142,149.9665340015781,
W0833,EC-2-2,0.03125,8,4,0.8,0,0.25,0.2,0.0499999999999999,0.0625,1.0,32768,48.04447329279783,2130104,8.19,0.0,3,4980,0,0.0,41.0,57.0,336.0,716.0,1160.0,0,0,d1,,58.400986999913584,76.89484799993807,20.74623049998081,26.82036100031837,
W0833,EC-3-2,0.03125,8,4,0.8,0,0.25,0.2,0.0499999999999999,0.0625,1.0,32768,50.87160844048783,2463992,7.76,0.0,1,2900,0,20.0,9.0,367.0,308.0,1944.0,7827.0,0,0,d1,254.44397401809687,168.4966654999016,260.23653199990804,27.077413333245204,37.26549099974363,
W0833,EC-4-2,0.03125,8,4,0.8,0,0.25,0.2,0.0499999999999999,0.0625,1.0,32768,53.325245404860766,2437420,9.96,0.0,3,8332,0,0.0,14.0,140.0,308.0,468.0,1601.0,0,0,d1,267.26927375793457,79.96250649989634,107.45618599958108,24.657446428786248,40.38245399988227,
W0833,EC-4-3,0.03125,8,4,0.8,0,0.25,0.2,0.0499999999999999,0.0625,1.0,32768,55.68508493483495,2509076,10.09,0.0,1,3160,0,0.0,25.0,51.0,316.0,336.0,1099.0,0,0,d1,308.92359471321106,124.73481337485735,168.01292399941303,76.02415100009239,120.47281600007408,
W0833,EC-5-3,0.03125,8,4,0.8,0,0.25,0.2,0.0499999999999999,0.0625,1.0,32768,58.32436486975713,1948480,13.29,0.0,2,8712,0,0.0,14.0,169.0,288.0,584.0,1534.0,0,0,d1,336.9641664028168,98.29813099986497,119.38347700015584,119.56014075030907,227.3818920002668,
W0833,EC-6-3,0.03125,8,4,0.8,0,0.25,0.2,0.0499999999999999,0.0625,1.0,32768,60.75325825249495,2113428,14.37,0.0,4,5264,0,0.0,40.0,48.0,708.0,1180.0,1188.0,0,0,d1,369.1085269451141,847.2669136249351,1502.684330998818,70.02787616662924,107.80758399960176,
W0833,EC-7-3,0.03125,8,4,0.8,0,0.25,0.2,0.0499999999999999,0.0625,1.0,32768,63.07797315540164,1982572,14.76,0.0,1,6868,0,0.0,78.0,346.0,1060.0,3316.0,7199.0,0,0,d1,360.9608042240143,344.0561636248276,484.35869100103446,105.41347583360525,369.215119000728,
W0833,EC-8-3,0.03125,8,4,0.8,0,0.25,0.2,0.0499999999999999,0.0625,1.0,32768,65.37744014542189,1895848,16.25,0.0,1,7992,0,1.0,71.0,344.0,576.0,1164.0,7518.0,0,0,d1,358.3584854602814,197.96655012578407,313.60905900146463,43.4358443999372,58.67490700256894,
W0833,EC-8-4,0.03125,8,4,0.8,0,0.25,0.2,0.0499999999999999,0.0625,1.0,32768,67.7183031897725,1721064,10.71,0.0,1,6636,0,0.0,50.0,67.0,264.0,24.0,1243.0,0,0,d1,370.28309059143066,281.02411812506034,463.43984000122873,192.13961833277912,267.79524399898946,
W0834,EC-10-4,0.03125,8,4,1.0,1,0.25,0.25,0.0,0.0625,1.0,32768,71.54076604918347,1524352,15.18,0.0,2,10008,0,0.0,137.0,834.0,684.0,2736.0,18866.0,1,1,d1,1.5523958206176758,425.2431839991005,573.402060999797,65.05941512477875,106.22220300137997,149.67345100012608
W0834,EC-2-2,0.03125,8,4,1.0,1,0.25,0.25,0.0,0.0625,1.0,32768,49.73562546889176,2407972,7.16,0.0,3,8000,0,0.0,18.0,40.0,276.0,852.0,1063.0,1,1,d1,0.7541375160217285,220.06127350005045,390.0112770002124,20.03689262488706,26.24850099982723,51.254271999823686
W0834,EC-3-2,0.03125,8,4,1.0,1,0.25,0.25,0.0,0.0625,1.0,32768,52.3421620380871,2398184,6.95,0.0,1,5824,0,0.0,15.0,38.0,264.0,524.0,638.0,1,1,d1,0.707801342010498,122.64243762501792,191.66183000015732,75.1826772500408,185.60608999996475,187.5334730002578
W0834,EC-4-2,0.03125,8,4,1.0,1,0.25,0.25,0.0,0.0625,1.0,32768,54.70713484236513,2373056,8.94,0.0,1,11980,12,0.0,11.0,50.0,148.0,28.0,973.0,1,1,d1,0.7792074680328369,230.5004688751069,319.37445099993056,24.681657125029236,30.3834159994949,56.69760099954146
W0834,EC-4-3,0.03125,8,4,1.0,1,0.25,0.25,0.0,0.0625,1.0,32768,57.30140662075163,2128908,8.5,0.0,1,8768,0,0.0,20.0,122.0,748.0,912.0,2432.0,1,1,d1,0.9551124572753906,276.5551882498585,432.5856340001337,41.65974400007144,57.65575400073431,101.19325100095011
W0834,EC-5-3,0.03125,8,4,1.0,1,0.25,0.25,0.0,0.0625,1.0,32768,59.7647458279538,2008212,12.85,0.0,3,13368,0,0.0,19.0,54.0,544.0,436.0,798.0,1,1,d1,1.281813144683838,432.1329832500851,737.490933999652,35.21148925005946,47.19312300039746,84.3670119993476
W0834,EC-6-3,0.03125,8,4,1.0,1,0.25,0.25,0.0,0.0625,1.0,32768,62.15307053222485,1894468,12.59,0.0,1,4336,0,0.0,44.0,64.0,232.0,32.0,1352.0,1,1,d1,0.5438499450683594,93.7547743756113,118.46001900084956,28.883407000193984,36.866041000394034,73.9465749993542
W0834,EC-7-3,0.03125,8,4,1.0,1,0.25,0.25,0.0,0.0625,1.0,32768,64.4403272537337,1875612,11.74,0.0,2,6464,0,0.0,54.0,71.0,444.0,508.0,1375.0,1,1,d1,1.0974397659301758,155.071046375042,317.2764640003152,146.94643662460294,209.77429599952305,399.1667989994312
W0834,EC-8-3,0.03125,8,4,1.0,1,0.25,0.25,0.0,0.0625,1.0,32768,66.77141445015353,1787752,14.87,0.0,2,8664,0,16.0,47.0,397.0,600.0,1496.0,10423.0,1,1,d1,0.9198169708251952,267.8567413745441,285.6748060003156,52.28518875082955,64.35039800271625,116.54151300172089
W0834,EC-8-4,0.03125,8,4,1.0,1,0.25,0.25,0.0,0.0625,1.0,32768,69.22408636986181,1703508,12.78,0.0,3,7004,0,0.0,56.0,167.0,332.0,212.0,1752.0,1,1,d1,1.0666141510009766,298.3696042497286,425.9755129969562,38.95541162501104,48.82382499999949,97.85410800031968
W0835,EC-10-4,0.03125,8,6,0.0,0,0.25,0.0,0.25,0.0416666666666666,1.5,32768,70.23874359908228,1620912,15.19,0.0,1,10408,0,2.0,44.0,45.0,368.0,508.0,899.0,0,0,d1,519.8205437660217,253.22761862526025,299.4248939976387,24.578857999586035,24.578857999586035,
W0835,EC-2-2,0.03125,8,6,0.0,0,0.25,0.0,0.25,0.0416666666666666,1.5,32768,48.04474726734246,2129592,8.19,0.0,2,6024,0,0.0,31.0,39.0,160.0,60.0,962.0,0,0,d1,,73.47641137505434,91.69335400019918,11.11222400004408,11.11222400004408,
W0835,EC-3-2,0.03125,8,6,0.0,0,0.25,0.0,0.25,0.0416666666666666,1.5,32768,50.872858364156606,2466776,7.76,0.0,1,3268,0,0.0,47.0,683.0,544.0,3184.0,16910.0,0,0,d1,255.09794449806213,266.82910837507734,358.5378339998897,14.34703700033424,14.34703700033424,
W0835,EC-4-2,0.03125,8,6,0.0,0,0.25,0.0,0.25,0.0416666666666666,1.5,32768,53.3254662201654,2436112,9.96,0.0,3,8188,28,0.0,11.0,101.0,256.0,160.0,1026.0,0,0,d1,267.6406354904175,81.87859287488664,118.379671999719,15.927933000057235,15.927933000057235,
W0835,EC-4-3,0.03125,8,6,0.0,0,0.25,0.0,0.25,0.0416666666666666,1.5,32768,55.68549930429548,2506648,10.09,0.0,2,3628,0,0.0,21.0,48.0,304.0,524.0,930.0,0,0,d1,309.75407338142395,317.12260362519373,367.0504730007451,16.85524799995619,16.85524799995619,
W0835,EC-5-3,0.03125,8,6,0.0,0,0.25,0.0,0.25,0.0416666666666666,1.5,32768,58.32483239845768,1948764,13.29,0.0,3,9112,0,2.0,20.0,85.0,384.0,696.0,1408.0,0,0,d1,337.4325590133667,126.4189980001902,165.06471499997133,18.3789059992705,18.3789059992705,
W0835,EC-6-3,0.03125,8,6,0.0,0,0.25,0.0,0.25,0.0416666666666666,1.5,32768,60.75362218883034,2111324,14.37,0.0,6,5656,28,0.0,55.0,339.0,1536.0,20948.0,7902.0,0,0,d1,370.7075901031494,729.9804901249445,806.8362409994734,21.997724999891943,21.997724999891943,
W0835,EC-7-3,0.03125,8,6,0.0,0,0.25,0.0,0.25,0.0416666666666666,1.5,32768,63.07870375418731,1984076,14.76,0.0,2,8160,8,0.0,108.0,637.0,1320.0,1604.0,13955.0,0,0,d1,364.79644680023193,1218.513805500379,1817.2126139998,728.0121450003207,728.0121450003207,
W0835,EC-8-3,0.03125,8,6,0.0,0,0.25,0.0,0.25,0.0416666666666666,1.5,32768,65.3778245276188,1899244,16.25,0.0,1,10080,0,0.0,57.0,116.0,360.0,748.0,1461.0,0,0,d1,359.065060377121,297.77745712544856,422.0570449979277,21.3284189994738,21.3284189994738,
W0835,EC-8-4,0.03125,8,6,0.0,0,0.25,0.0,0.25,0.0416666666666666,1.5,32768,67.71871210700327,1730172,10.71,0.0,1,6904,0,0.0,93.0,655.0,880.0,8000.0,14347.0,0,0,d1,371.7395675182343,559.6966500006602,866.2077730004967,119.63607800134923,119.63607800134923,
W0836,EC-10-4,0.03125,8,6,0.2,0,0.25,0.05,0.2,0.0416666666666666,1.5,32768,70.23910208318793,1620112,15.19,0.0,1,10408,64,1.0,42.0,54.0,344.0,780.0,975.0,0,0,d1,520.3733503818512,163.8590402499176,191.00767499912763,24.841106998792384,24.841106998792384,
W0836,EC-2-2,0.03125,8,6,0.2,0,0.25,0.05,0.2,0.0416666666666666,1.5,32768,48.04505122915067,2128580,8.33,0.0,1,6676,0,0.0,23.0,28.0,100.0,52.0,795.0,0,0,d1,,149.3598600001178,197.48244300035367,13.005601999793726,13.005601999793726,
W0836,EC-3-2,0.03125,8,6,0.2,0,0.25,0.05,0.2,0.0416666666666666,1.5,32768,50.87299603295765,2466028,7.76,0.0,1,3104,0,0.0,9.0,279.0,388.0,7252.0,5537.0,0,0,d1,255.4922947883606,97.87560950002216,129.2171949999101,17.565752666390228,18.078380999668298,
W0836,EC-4-2,0.03125,8,6,0.2,0,0.25,0.05,0.2,0.0416666666666666,1.5,32768,53.32574019471003,2433772,9.81,0.0,1,8576,0,0.0,13.0,43.0,128.0,32.0,762.0,0,0,d1,268.05139660835266,105.8995802499112,133.919085999878,22.31971200035332,22.46144600030675,
