workload_id,policy_name,file_size_mb,num_objects,concurrency,read_ratio,failure_state,total_mb,read_mb,write_mb,per_thread_mb,io_intensity,payload_bytes,data_disks_used_pct_before,mem_available_kb_before,load1_before,cpu_steal_pct_before,runnable_procs,dirty_kb,writeback_kb,swap_activity_delta,disk_reads_delta_max,disk_writes_delta_max,disk_io_time_ms_delta_max,disk_weighted_io_time_delta_max,disk_sectors_rw_delta_max,failed_disks,failed_nodes,failure_disk,time_since_last_failure_s,avg_upload_ms,p95_upload_ms,avg_download_ms,p95_download_ms,reconstruction_time_ms
W0921,EC-8-4,0.046875,1,4,0.4,1,0.046875,0.01875,0.0281249999999999,0.01171875,0.1875,49152,69.2413658489776,1692328,11.88,0.0,5,6220,0,0.0,75.0,91.0,336.0,228.0,1383.0,1,1,d1,0.3472554683685303,62.00392800019472,62.00392800019472,21.27715199821978,21.27715199821978,21.874288999242708
W0925,EC-10-4,0.046875,1,6,0.0,1,0.046875,0.0,0.046875,0.0078125,0.28125,49152,71.55410901842417,1528956,10.08,0.0,5,8324,0,0.0,49.0,19.0,320.0,360.0,882.0,1,1,d1,0.4824287891387939,85.765095998795,85.765095998795,39.68967800028622,39.68967800028622,40.43237199948635
W0925,EC-2-2,0.046875,1,6,0.0,1,0.046875,0.0,0.046875,0.0078125,0.28125,49152,49.74805791576522,2410840,7.5,0.0,5,3660,0,0.0,11.0,15.0,240.0,360.0,356.0,1,1,d1,0.5011842250823975,235.48718399979407,235.48718399979407,14.17797599970072,14.17797599970072,14.598469999782536
W0925,EC-3-2,0.046875,1,6,0.0,1,0.046875,0.0,0.046875,0.0078125,0.28125,49152,52.35385161865797,2397240,6.87,0.0,1,5788,0,0.0,14.0,10.0,140.0,288.0,2091.0,1,1,d1,0.3502185344696045,79.73503999983222,79.73503999983222,16.205372000513307,16.205372000513307,16.701918000762817
W0925,EC-4-2,0.046875,1,6,0.0,1,0.046875,0.0,0.046875,0.0078125,0.28125,49152,54.72200170981923,2399164,9.65,0.0,3,6296,0,0.0,9.0,16.0,192.0,152.0,290.0,1,1,d1,0.3242053985595703,36.22317600002134,36.22317600002134,15.025761999822862,15.025761999822862,15.476542999749654
W0925,EC-4-3,0.046875,1,6,0.0,1,0.046875,0.0,0.046875,0.0078125,0.28125,49152,57.31556469833903,2141596,9.85,0.0,1,3476,0,0.0,10.0,18.0,84.0,60.0,382.0,1,1,d1,0.3554198741912842,88.1869339991681,88.1869339991681,13.595689000794664,13.595689000794664,14.092591000007817
W0925,EC-5-3,0.046875,1,6,0.0,1,0.046875,0.0,0.046875,0.0078125,0.28125,49152,59.77767033856166,2007508,13.32,0.0,5,10056,0,0.0,10.0,28.0,216.0,156.0,598.0,1,1,d1,0.3518307209014892,48.52198899970972,48.52198899970972,21.034289999079192,21.034289999079192,21.58774800045649
W0925,EC-6-3,0.046875,1,6,0.0,1,0.046875,0.0,0.046875,0.0078125,0.28125,49152,62.16602230398144,1906176,11.84,0.0,3,6876,0,0.0,35.0,22.0,200.0,384.0,631.0,1,1,d1,0.4009010791778564,101.22500999932528,101.22500999932528,15.713685999799054,15.713685999799054,16.222109999944223
W0925,EC-7-3,0.046875,1,6,0.0,1,0.046875,0.0,0.046875,0.0078125,0.28125,49152,64.45525000654267,1878724,14.61,0.0,2,10100,0,0.0,61.0,187.0,392.0,468.0,1825.0,1,1,d1,0.4843924045562744,58.3692960008193,58.3692960008193,152.0834750008362,152.0834750008362,152.4877630017727
W0925,EC-8-3,0.046875,1,6,0.0,1,0.046875,0.0,0.046875,0.0078125,0.28125,49152,66.78771798014516,1773788,21.81,0.0,1,5724,0,0.0,38.0,16.0,284.0,264.0,673.0,1,1,d1,0.3887448310852051,114.35683200033964,114.35683200033964,19.63563400204293,19.63563400204293,20.21873099874938
W0925,EC-8-4,0.046875,1,6,0.0,1,0.046875,0.0,0.046875,0.0078125,0.28125,49152,69.2413658489776,1694476,11.88,0.0,2,5600,0,0.0,36.0,158.0,104.0,28.0,1505.0,1,1,d1,0.3580608367919922,53.586387999530416,53.586387999530416,21.9840399986424,21.9840399986424,22.502552001242293
W0932,EC-10-4,0.046875,2,1,0.2,1,0.09375,0.01875,0.075,0.09375,0.09375,49152,71.55414854708981,1522236,10.08,0.0,5,9068,0,0.0,68.0,36.0,164.0,4.0,1460.0,1,1,d1,0.7825729846954346,88.57460050057853,95.62172300138629,202.73297899984755,202.73297899984755,204.0259040004457
W0932,EC-2-2,0.046875,2,1,0.2,1,0.09375,0.01875,0.075,0.09375,0.09375,49152,49.74804564824831,2423608,7.5,0.0,4,3684,0,0.0,10.0,161.0,368.0,392.0,2648.0,1,1,d1,0.7012104988098145,214.66281150014763,234.8333990003084,24.59411399968303,24.59411399968303,25.62375199977396
W0932,EC-3-2,0.046875,2,1,0.2,1,0.09375,0.01875,0.075,0.09375,0.09375,49152,52.35400291803335,2394752,6.87,0.0,1,6012,0,0.0,9.0,22.0,84.0,212.0,700.0,1,1,d1,0.5482518672943115,146.09411049968912,253.9907119999043,12.272902000404429,12.272902000404429,12.913491999825055
W0932,EC-4-2,0.046875,2,1,0.2,1,0.09375,0.01875,0.075,0.09375,0.09375,49152,54.72203714931258,2398832,9.65,0.0,1,6592,0,0.0,10.0,15.0,132.0,104.0,319.0,1,1,d1,0.3971965312957763,65.23074149936292,91.39303199935966,13.796388999253397,13.796388999253397,14.362558999891917
W0932,EC-4-3,0.046875,2,1,0.2,1,0.09375,0.01875,0.075,0.09375,0.09375,49152,57.31563148815339,2141624,9.85,0.0,1,3616,0,0.0,9.0,16.0,148.0,172.0,494.0,1,1,d1,0.7661623954772949,200.7486639995477,275.6372289986757,91.84772899970994,91.84772899970994,93.86666200043692
W0932,EC-5-3,0.046875,2,1,0.2,1,0.09375,0.01875,0.075,0.09375,0.09375,49152,59.77774258060577,2006596,13.32,0.0,1,10076,0,0.0,18.0,22.0,88.0,4.0,627.0,1,1,d1,0.5514976978302002,118.53487150074216,167.1912820002035,16.909109999687644,16.909109999687644,17.677059000561712
W0932,EC-6-3,0.046875,2,1,0.2,1,0.09375,0.01875,0.075,0.09375,0.09375,49152,62.16583692817013,1905892,11.84,0.0,2,6740,0,0.0,46.0,199.0,164.0,160.0,2093.0,1,1,d1,0.3991117477416992,49.52010499982862,54.58667499988224,19.284236999737917,19.284236999737917,19.746663001569686
W0932,EC-7-3,0.046875,2,1,0.2,1,0.09375,0.01875,0.075,0.09375,0.09375,49152,64.45533315304625,1878772,14.61,0.0,4,10536,0,0.0,44.0,19.0,264.0,284.0,722.0,1,1,d1,0.6113650798797607,134.3783499996789,190.66462800037695,18.83274300053017,18.83274300053017,19.909951000954607
W0932,EC-8-3,0.046875,2,1,0.2,1,0.09375,0.01875,0.075,0.09375,0.09375,49152,66.78773706294928,1776528,21.81,0.0,1,5764,0,0.0,8.0,23.0,300.0,260.0,370.0,1,1,d1,0.6398451328277588,187.57194449972303,307.1748279980966,19.08513799935463,19.08513799935463,19.554415997845357
W0932,EC-8-4,0.046875,2,1,0.2,1,0.09375,0.01875,0.075,0.09375,0.09375,49152,69.24147080440018,1692272,11.88,0.0,2,5732,0,0.0,45.0,19.0,188.0,116.0,833.0,1,1,d1,0.4052705764770508,58.103557999857,58.47965300199576,25.29235500333016,25.29235500333016,26.257236997480504
W0933,EC-10-4,0.046875,2,1,0.4,1,0.09375,0.0375,0.0562499999999999,0.09375,0.09375,49152,71.5542425980529,1522968,10.08,0.0,4,10000,0,0.0,79.0,26.0,416.0,296.0,1344.0,1,1,d1,0.89278244972229,146.34661950185546,208.77838200249244,164.76384599809535,164.76384599809535,166.76507399824914
W0933,EC-2-2,0.046875,2,1,0.4,1,0.09375,0.0375,0.0562499999999999,0.09375,0.09375,49152,49.74813152086677,2425384,7.5,0.0,2,3984,0,0.0,26.0,595.0,404.0,488.0,15238.0,1,1,d1,0.9195775985717772,322.31719799983694,608.0274549999558,11.303807999865969,11.303807999865969,12.030516000322676
W0933,EC-3-2,0.046875,2,1,0.4,1,0.09375,0.0375,0.0562499999999999,0.09375,0.09375,49152,52.35434504544979,2393996,6.87,0.0,2,6076,0,0.0,25.0,41.0,492.0,556.0,2249.0,1,1,d1,0.5548245906829834,139.183826000135,233.98976499993296,11.712591000105022,11.712591000105022,12.182422000478256
W0933,EC-4-2,0.046875,2,1,0.4,1,0.09375,0.0375,0.0562499999999999,0.09375,0.09375,49152,54.72211620664387,2396260,9.65,0.0,3,7024,0,0.0,14.0,24.0,212.0,160.0,540.0,1,1,d1,0.3517329692840576,33.991076000347675,34.92232500047976,14.992620999692008,14.992620999692008,15.73381900016102
W0933,EC-4-3,0.046875,2,1,0.4,1,0.09375,0.0375,0.0562499999999999,0.09375,0.09375,49152,57.31578006141392,2141624,9.85,0.0,2,4384,0,0.0,24.0,656.0,416.0,3000.0,15063.0,1,1,d1,0.5983428955078125,44.5822864994625,48.04057999899669,106.159595000463,198.68891999976768,212.88344899949152
W0933,EC-5-3,0.046875,2,1,0.4,1,0.09375,0.0375,0.0562499999999999,0.09375,0.09375,49152,59.77789660609603,2005724,13.32,0.0,2,10660,0,0.0,14.0,32.0,364.0,292.0,662.0,1,1,d1,0.3878872394561767,51.14186650007469,55.27895399973204,15.00666900028591,15.00666900028591,15.65821300027892
W0933,EC-6-3,0.046875,2,1,0.4,1,0.09375,0.0375,0.0562499999999999,0.09375,0.09375,49152,62.16591325938656,1917204,11.84,0.0,1,7412,0,1.0,29.0,37.0,128.0,72.0,826.0,1,1,d1,0.4420783519744873,83.1378914999732,112.04805200031842,17.42757700048969,17.42757700048969,18.014063000009628
W0933,EC-7-3,0.046875,2,1,0.4,1,0.09375,0.0375,0.0562499999999999,0.09375,0.09375,49152,64.45542447789448,1878860,14.61,0.0,1,11016,0,0.0,39.0,29.0,260.0,348.0,609.0,1,1,d1,0.7372980117797852,217.37770500021725,359.77166799966653,21.909066500484187,23.94680300130858,44.4764829990163
W0933,EC-8-3,0.046875,2,1,0.4,1,0.09375,0.0375,0.0562499999999999,0.09375,0.09375,49152,66.78779703747645,1776452,21.81,0.0,2,5880,0,0.0,74.0,33.0,548.0,780.0,1174.0,1,1,d1,0.4082858562469482,64.11751049927261,76.80375299969455,19.897915997717064,19.897915997717064,20.413271002325928
W0933,EC-8-4,0.046875,2,1,0.4,1,0.09375,0.0375,0.0562499999999999,0.09375,0.09375,49152,69.24162619294789,1689120,11.88,0.0,1,5896,0,0.0,39.0,29.0,260.0,300.0,974.0,1,1,d1,0.5824964046478271,140.05958850066236,225.56349099977524,20.340915998531276,20.340915998531276,20.9344399991096
W0934,EC-10-4,0.046875,2,1,0.6,1,0.09375,0.0562499999999999,0.0375,0.09375,0.09375,49152,71.5542957572929,1527040,10.08,0.0,4,10512,0,0.0,70.0,49.0,556.0,632.0,998.0,1,1,d1,0.8374099731445312,96.12485150137218,107.91312600122184,46.98780450053164,48.0415140009427,94.9454510009673
W0934,EC-2-2,0.046875,2,1,0.6,1,0.09375,0.0562499999999999,0.0375,0.09375,0.09375,49152,49.74821875654267,2423408,7.5,0.0,3,4304,0,0.0,13.0,18.0,612.0,1116.0,517.0,1,1,d1,0.5101888179779053,115.88660000006712,193.01321200009625,11.848507999729918,12.396450999858644,24.15400599966233
W0934,EC-3-2,0.046875,2,1,0.6,1,0.09375,0.0562499999999999,0.0375,0.09375,0.09375,49152,52.35441592443645,2390304,6.87,0.0,1,6520,0,0.0,14.0,22.0,256.0,192.0,541.0,1,1,d1,0.6124835014343262,81.8084025004282,128.19566300004226,96.057406500222,149.8585440003808,192.84632099970625
W0934,EC-4-2,0.046875,2,1,0.6,1,0.09375,0.0562499999999999,0.0375,0.09375,0.09375,49152,54.722257964617214,2397760,9.65,0.0,1,7416,0,0.0,11.0,19.0,56.0,4.0,405.0,1,1,d1,0.3571083545684814,50.69333749997895,65.7154669997908,12.660097000662065,12.660097000662065,13.185509000322782
W0934,EC-4-3,0.046875,2,1,0.6,1,0.09375,0.0562499999999999,0.0375,0.09375,0.09375,49152,57.31571327159956,2139316,9.85,0.0,1,4616,0,0.0,23.0,146.0,292.0,364.0,1543.0,1,1,d1,0.5281345844268799,107.0135215004484,148.06417600084387,17.269172998567228,17.269172998567228,17.69745600176975
W0934,EC-5-3,0.046875,2,1,0.6,1,0.09375,0.0562499999999999,0.0375,0.09375,0.09375,49152,59.777877523291934,2004228,13.32,0.0,2,10476,0,0.0,9.0,118.0,220.0,168.0,1023.0,1,1,d1,0.3880517482757568,48.838811000678106,51.20002700095938,17.033938000167836,17.033938000167836,17.575420999492053
W0934,EC-6-3,0.046875,2,1,0.6,1,0.09375,0.0562499999999999,0.0375,0.09375,0.09375,49152,62.16602639315374,1914292,11.84,0.0,1,8040,0,3.0,35.0,164.0,188.0,204.0,5894.0,1,1,d1,0.7084951400756836,151.92829349962267,225.2844289996574,76.67639699957363,130.99864499963587,156.21987800113857
W0934,EC-7-3,0.046875,2,1,0.6,1,0.09375,0.0562499999999999,0.0375,0.09375,0.09375,49152,64.45555396835088,1877248,14.61,0.0,3,11512,0,0.0,75.0,29.0,488.0,680.0,1080.0,1,1,d1,0.3975765705108642,50.984697999410855,55.36685199876956,19.958040000346955,19.958040000346955,20.54236900039541
W0934,EC-8-3,0.046875,2,1,0.6,1,0.09375,0.0562499999999999,0.0375,0.09375,0.09375,49152,66.78783792919953,1776896,21.81,0.0,2,5608,0,0.0,46.0,101.0,304.0,208.0,1170.0,1,1,d1,1.1446762084960938,402.36097350134514,736.5293670009123,22.37734949994774,27.862541002832582,47.487561001617
W0934,EC-8-4,0.046875,2,1,0.6,1,0.09375,0.0562499999999999,0.0375,0.09375,0.09375,49152,69.24174750505968,1688452,11.88,0.0,3,6068,0,0.0,49.0,31.0,268.0,308.0,1016.0,1,1,d1,0.4370074272155761,75.58585649894667,95.63707999768668,17.958339001779677,17.958339001779677,18.35553099954268
W0936,EC-10-4,0.046875,2,1,1.0,1,0.09375,0.09375,0.0,0.09375,0.09375,49152,71.5541812604683,1529104,10.08,0.0,4,10264,0,0.0,86.0,174.0,352.0,236.0,1647.0,1,1,d1,0.9240880012512208,115.70699349977076,120.1403310005844,33.080596002037055,35.09416100132512,67.24559500071337
W0936,EC-2-2,0.046875,2,1,1.0,1,0.09375,0.09375,0.0,0.09375,0.09375,49152,49.74827873106987,2421960,7.5,0.0,1,4500,24,0.0,10.0,41.0,212.0,292.0,773.0,1,1,d1,0.4271092414855957,71.7464970000492,93.89638099992226,14.316624000002776,15.965691000019431,29.617248000249678
W0936,EC-3-2,0.046875,2,1,1.0,1,0.09375,0.09375,0.0,0.09375,0.09375,49152,52.35450588622723,2389260,6.8,0.0,3,6792,0,0.0,14.0,17.0,368.0,320.0,524.0,1,1,d1,0.3646337985992431,32.09926399949836,35.851181999532855,15.11351499993907,15.920269999696757,30.87241400044149
W0936,EC-4-2,0.046875,2,1,1.0,1,0.09375,0.09375,0.0,0.09375,0.09375,49152,54.722334295833626,2397484,9.65,0.0,1,7672,0,0.0,18.0,35.0,184.0,132.0,831.0,1,1,d1,0.5172276496887207,118.73002100037412,191.66780100022152,14.219677999790292,14.456892999987758,28.942394999830867
W0936,EC-4-3,0.046875,2,1,1.0,1,0.09375,0.09375,0.0,0.09375,0.09375,49152,57.31594635442111,2140364,9.85,0.0,1,5208,0,0.0,29.0,33.0,324.0,336.0,1107.0,1,1,d1,0.6633541584014893,190.08340100026544,338.65460000015446,14.043630999367451,14.419209999687157,28.61888799998269
W0936,EC-5-3,0.046875,2,1,1.0,1,0.09375,0.09375,0.0,0.09375,0.09375,49152,59.77785571437295,2004948,13.32,0.0,4,10296,0,0.0,11.0,106.0,140.0,84.0,1298.0,1,1,d1,0.4713354110717773,66.05396350096271,71.7403810012911,18.292966499757316,19.08886399905896,37.03931199925137
W0936,EC-6-3,0.046875,2,1,1.0,1,0.09375,0.09375,0.0,0.09375,0.09375,49152,62.166166788069646,1911048,11.84,0.0,1,8800,0,2.0,50.0,22.0,360.0,540.0,693.0,1,1,d1,0.606635570526123,58.134038498792506,67.90120999903593,109.000630999617,201.3475509993441,220.3707289991144
W0936,EC-7-3,0.046875,2,1,1.0,1,0.09375,0.09375,0.0,0.09375,0.09375,49152,64.4556371148545,1879292,14.61,0.0,1,11948,0,0.0,29.0,26.0,104.0,8.0,543.0,1,1,d1,0.8296618461608887,263.0032159995608,280.76340000006894,21.88431200011109,23.95116399929975,44.52128900084063
W0936,EC-8-3,0.046875,2,1,1.0,1,0.09375,0.09375,0.0,0.09375,0.09375,49152,66.7880001330344,1776684,21.81,0.0,2,5864,0,0.0,100.0,51.0,880.0,1156.0,1938.0,1,1,d1,0.7231440544128418,160.56887400009143,209.7146329979296,66.41048400160798,112.2902310016798,133.35018600264448
W0936,EC-8-4,0.046875,2,1,1.0,1,0.09375,0.09375,0.0,0.09375,0.09375,49152,69.24186472799916,1685472,11.88,0.0,3,6216,0,0.0,58.0,23.0,284.0,364.0,1047.0,1,1,d1,0.4488880634307861,73.31021699974372,83.17859599992516,19.58258199920237,20.0966630000039,39.665802996751154
W0938,EC-10-4,0.046875,2,2,0.2,1,0.09375,0.01875,0.075,0.046875,0.1875,49152,71.55408857256263,1525188,10.08,0.0,3,9608,0,0.0,57.0,188.0,300.0,192.0,1891.0,1,1,d1,0.5467934608459473,109.33239649966708,112.24351599958028,36.50322499743197,36.50322499743197,37.32494299765676
W0938,EC-2-2,0.046875,2,2,0.2,1,0.09375,0.01875,0.075,0.046875,0.1875,49152,49.7484504763068,2422508,7.5,0.0,2,4848,0,0.0,56.0,632.0,168.0,724.0,17393.0,1,1,d1,0.3198473453521728,45.332142999996,46.141738000187615,10.205827999925532,10.205827999925532,10.668219000308454
W0938,EC-3-2,0.046875,2,2,0.2,1,0.09375,0.01875,0.075,0.046875,0.1875,49152,52.35458630661596,2389756,6.8,0.0,1,7140,0,0.0,5.0,19.0,148.0,124.0,466.0,1,1,d1,0.4339165687561035,168.4974700001476,170.0166500004343,12.462497999877089,12.462497999877089,13.2699549994868
W0938,EC-4-2,0.046875,2,2,0.2,1,0.09375,0.01875,0.075,0.046875,0.1875,49152,54.72266551879056,2398668,9.65,0.0,1,8256,0,0.0,17.0,35.0,328.0,284.0,1912.0,1,1,d1,0.657099723815918,385.5636855000739,385.69255099992006,13.663785999597168,13.663785999597168,14.028464000148231
W0938,EC-4-3,0.046875,2,2,0.2,1,0.09375,0.01875,0.075,0.046875,0.1875,49152,57.31602404869495,2136692,9.85,0.0,1,5864,0,0.0,18.0,33.0,444.0,432.0,699.0,1,1,d1,0.3350279331207275,60.737644999790064,61.485652000556,13.701908999792067,13.701908999792067,14.222636000340572
W0938,EC-5-3,0.046875,2,2,0.2,1,0.09375,0.01875,0.075,0.046875,0.1875,49152,59.777929319474495,2005860,13.32,0.0,4,10636,0,0.0,14.0,52.0,224.0,164.0,936.0,1,1,d1,0.3816466331481933,85.22754099976737,93.17412999916996,15.34918099969218,15.34918099969218,16.03064200025983
W0938,EC-6-3,0.046875,2,2,0.2,1,0.09375,0.01875,0.075,0.046875,0.1875,49152,62.16622812565426,1910780,11.84,0.0,2,9236,0,2.0,65.0,43.0,352.0,752.0,1458.0,1,1,d1,0.3869080543518066,92.73293699970964,94.28813100021216,19.211843999073608,19.211843999073608,19.60618900011468
W0938,EC-7-3,0.046875,2,2,0.2,1,0.09375,0.01875,0.075,0.046875,0.1875,49152,64.45576387919603,1879272,14.61,0.0,2,5864,0,0.0,80.0,26.0,596.0,856.0,1265.0,1,1,d1,0.7418272495269775,285.50694749901595,286.8840189985349,161.84663599960913,161.84663599960913,162.36905000005208
W0938,EC-8-3,0.046875,2,2,0.2,1,0.09375,0.01875,0.075,0.046875,0.1875,49152,66.78811871903133,1774996,21.81,0.0,1,5924,0,0.0,46.0,33.0,464.0,596.0,1282.0,1,1,d1,0.6631655693054199,346.71863650146406,347.87165700254263,24.07578000202193,24.07578000202193,25.078840997593943
W0938,EC-8-4,0.046875,2,2,0.2,1,0.09375,0.01875,0.075,0.046875,0.1875,49152,69.242048740753,1692904,11.65,0.0,3,6372,0,7.0,59.0,397.0,240.0,236.0,8459.0,1,1,d1,0.5801677703857422,179.04176899901358,273.6901609969209,34.00920300191501,34.00920300191501,34.92211200136808
W0939,EC-10-4,0.046875,2,2,0.4,1,0.09375,0.0375,0.0562499999999999,0.046875,0.1875,49152,71.55417444518109,1525152,10.08,0.0,1,9744,0,0.0,30.0,60.0,128.0,28.0,918.0,1,1,d1,0.6925942897796631,204.03838100173743,211.97478100293665,68.95569500193233,68.95569500193233,70.37046500045108
W0939,EC-2-2,0.046875,2,2,0.4,1,0.09375,0.0375,0.0562499999999999,0.046875,0.1875,49152,49.74841094764116,2421120,7.5,0.0,1,5164,0,0.0,8.0,64.0,52.0,0.0,623.0,1,1,d1,0.3092541694641113,45.41233899999497,45.85132900001554,12.361331999727554,12.361331999727554,12.92906300022878
W0939,EC-3-2,0.046875,2,2,0.4,1,0.09375,0.0375,0.0562499999999999,0.046875,0.1875,49152,52.35466945311955,2389456,6.8,0.0,4,7396,0,0.0,21.0,102.0,324.0,576.0,2632.0,1,1,d1,0.7051670551300049,325.9608240000489,329.2405559996041,104.19490700041932,104.19490700041932,105.21631400024488
W0939,EC-4-2,0.046875,2,2,0.4,1,0.09375,0.0375,0.0562499999999999,0.046875,0.1875,49152,54.722747302236726,2396904,9.65,0.0,1,8692,0,0.0,15.0,26.0,388.0,688.0,544.0,1,1,d1,0.3935439586639404,135.1201475004018,138.58495200020116,13.395111999670917,13.395111999670917,13.827572000082
W0939,EC-4-3,0.046875,2,2,0.4,1,0.09375,0.0375,0.0562499999999999,0.046875,0.1875,49152,57.316146723864186,2135744,9.85,0.0,3,6328,0,0.0,11.0,20.0,172.0,280.0,422.0,1,1,d1,0.3231754302978515,61.27172349897592,66.77823899917712,14.273581000452396,14.273581000452396,14.760718999241362
W0939,EC-5-3,0.046875,2,2,0.4,1,0.09375,0.0375,0.0562499999999999,0.046875,0.1875,49152,59.777874797177056,2005228,13.32,0.0,2,10168,0,0.0,26.0,145.0,136.0,12.0,1793.0,1,1,d1,0.5181663036346436,207.71879899984924,209.9345830010861,14.413767001315136,14.413767001315136,14.829560001089703
W0939,EC-6-3,0.046875,2,2,0.4,1,0.09375,0.0375,0.0562499999999999,0.046875,0.1875,49152,62.16640259700608,1912228,11.84,0.0,1,9976,0,4.0,20.0,20.0,76.0,16.0,462.0,1,1,d1,0.7362816333770752,385.9307479988274,459.0099549986917,28.122427000198517,28.122427000198517,28.61625999867101
W0939,EC-7-3,0.046875,2,2,0.4,1,0.09375,0.0375,0.0562499999999999,0.046875,0.1875,49152,64.45586610850374,1877360,14.61,0.0,9,6620,0,0.0,57.0,21.0,408.0,864.0,933.0,1,1,d1,0.4533448219299316,127.67890800023451,163.3568080014811,26.58058050019463,28.39540999957535,29.10713100027351
W0939,EC-8-3,0.046875,2,2,0.4,1,0.09375,0.0375,0.0562499999999999,0.046875,0.1875,49152,66.78823594197083,1772864,20.71,0.0,1,6104,0,0.0,65.0,26.0,640.0,636.0,1196.0,1,1,d1,0.4716811180114746,189.0601279992552,190.31354099934103,22.114723000413505,22.114723000413505,22.53021700016689
W0939,EC-8-4,0.046875,2,2,0.4,1,0.09375,0.0375,0.0562499999999999,0.046875,0.1875,49152,69.24217277897971,1693152,11.65,0.0,1,6180,0,0.0,52.0,96.0,388.0,472.0,994.0,1,1,d1,0.6059634685516357,313.8695279994863,314.0785620016686,25.642312000854872,25.642312000854872,26.1177639986272
W0942,EC-10-4,0.046875,2,2,1.0,1,0.09375,0.09375,0.0,0.046875,0.1875,49152,71.55435573182008,1522632,9.67,0.0,3,9988,0,0.0,79.0,26.0,368.0,168.0,1166.0,1,1,d1,0.889047384262085,261.2107989989454,262.2872270003427,47.06850649927219,47.31305899986182,49.42469200250344
W0942,EC-2-2,0.046875,2,2,1.0,1,0.09375,0.09375,0.0,0.046875,0.1875,49152,49.748555431729365,2419700,7.5,0.0,2,5316,0,0.0,8.0,23.0,172.0,136.0,607.0,1,1,d1,0.3196299076080322,43.415552499936894,43.847864999861486,15.913208500023757,16.377845000079105,17.418829000234837
W0942,EC-3-2,0.046875,2,2,1.0,1,0.09375,0.09375,0.0,0.046875,0.1875,49152,52.35477986077186,2391272,6.8,0.0,2,7340,20,0.0,32.0,860.0,580.0,6512.0,19778.0,1,1,d1,0.3251209259033203,50.62386749978032,53.29342799996084,15.683695000006992,17.458041999816487,19.77701999931014
W0942,EC-4-2,0.046875,2,2,1.0,1,0.09375,0.09375,0.0,0.046875,0.1875,49152,54.72284407931469,2397904,9.65,0.0,2,9064,0,0.0,14.0,13.0,288.0,352.0,427.0,1,1,d1,0.3452157974243164,56.78204750029181,58.56293600027129,19.827986499876715,21.217286000137392,21.722372999647632
W0942,EC-4-3,0.046875,2,2,1.0,1,0.09375,0.09375,0.0,0.046875,0.1875,49152,57.31622578119548,2138380,9.85,0.0,2,6736,0,0.0,13.0,31.0,216.0,148.0,608.0,1,1,d1,0.3581459522247314,59.47302700042201,60.66010100039421,18.540492000283848,20.104814000660557,21.080387999973027
W0942,EC-5-3,0.046875,2,2,1.0,1,0.09375,0.09375,0.0,0.046875,0.1875,49152,59.77805063158629,2005060,12.5,0.0,1,10420,0,0.0,13.0,18.0,268.0,432.0,584.0,1,1,d1,0.5761568546295166,274.41706949957734,277.8149069999927,27.56490400042821,29.7331870006019,31.85617800045293
W0942,EC-6-3,0.046875,2,2,1.0,1,0.09375,0.09375,0.0,0.046875,0.1875,49152,62.1663957817189,1913616,11.37,0.0,3,10368,0,1.0,59.0,763.0,548.0,4084.0,17158.0,1,1,d1,0.5873231887817383,269.99471399994945,284.44976100036,23.1756379998842,24.560464000387583,25.177376001011
W0942,EC-7-3,0.046875,2,2,1.0,1,0.09375,0.09375,0.0,0.046875,0.1875,49152,64.45595743335194,1892920,14.8,0.0,2,7440,0,21.0,47.0,505.0,292.0,1080.0,11576.0,1,1,d1,0.5868875980377197,283.1358220000766,288.38982900015253,29.560881000179503,33.45579199958593,35.04871000041021
W0942,EC-8-3,0.046875,2,2,1.0,1,0.09375,0.09375,0.0,0.046875,0.1875,49152,66.78838178911647,1771492,20.71,0.0,1,5164,0,0.0,42.0,14.0,380.0,404.0,880.0,1,1,d1,0.3763668537139892,77.51343149902823,80.70656999916537,25.61461650111596,26.2865740005509,27.60839199982001
W0942,EC-8-4,0.046875,2,2,1.0,1,0.09375,0.09375,0.0,0.046875,0.1875,49152,69.2422790974597,1692560,11.65,0.0,3,6308,0,0.0,46.0,20.0,428.0,508.0,808.0,1,1,d1,0.3805527687072754,94.01081650139533,94.99965500071994,29.77379749972897,30.59806899909745,33.43069599941373
W0943,EC-10-4,0.046875,2,3,0.0,1,0.09375,0.0,0.09375,0.03125,0.28125,49152,71.55450294202318,1525612,9.67,0.0,2,10152,0,10.0,36.0,31.0,220.0,116.0,734.0,1,1,d1,0.516878604888916,114.77488400123548,117.50124900208904,34.09773900057189,34.09773900057189,34.93453600094654
W0943,EC-2-2,0.046875,2,3,0.0,1,0.09375,0.0,0.09375,0.03125,0.28125,49152,49.74862358460116,2420056,7.22,0.0,1,5480,0,0.0,7.0,20.0,112.0,212.0,555.0,1,1,d1,0.3993778228759765,125.39622949998376,126.74509999988004,13.361142000121616,13.361142000121616,13.938860000052957
W0943,EC-3-2,0.046875,2,3,0.0,1,0.09375,0.0,0.09375,0.03125,0.28125,49152,52.35485482893084,2390812,6.8,0.0,2,1152,0,0.0,11.0,22.0,88.0,16.0,475.0,1,1,d1,0.3552675247192383,61.01401800015083,67.11357700078224,16.91136000044935,16.91136000044935,17.322104000413674
